Index,Osoite,numero,postiosoite,X,Y
11186,Maijankatu,17,53300,61.072494,28.270122
11187,Maijankatu,17,53300,61.07234,28.270264
11188,Maijankatu,19,53300,61.072724,28.270428
11189,Maijankatu,19,53300,61.072605,28.270756
11190,Kalevankatu,84,53300,61.072763,28.271096
11191,Kalevankatu,86,53300,61.072996,28.271161
11192,Kalevankatu,86,53300,61.073141,28.271056
11193,Kalevankatu,82,53300,61.072504,28.270975
11194,Kalevankatu,82,53300,61.072595,28.27083
11195,Matinkatu,18,53300,61.072254,28.270835
11196,Matinkatu,18,53300,61.072453,28.270676
11197,Matinkatu,16,53300,61.072113,28.270477
11198,Matinkatu,14,53300,61.071883,28.270208
11199,Matinkatu,14,53300,61.072001,28.269972
11200,Matinkatu,10,53300,61.07153,28.269527
11201,Matinkatu,10,53300,61.071594,28.269344
11202,Kalevankatu,76,53300,61.070279,28.269774
11203,Kalevankatu,76,53300,61.070689,28.270124
11204,Kalevankatu,78,53300,61.071218,28.270256
11205,Kalevankatu,80,53300,61.071531,28.270398
11206,Eevankuja,1,53300,61.073519,28.271924
11207,Eevankuja,1,53300,61.073375,28.271955
11208,Eevankuja,3,53300,61.073567,28.2725
11209,Eevankuja,3,53300,61.073573,28.27276
11210,Eevankuja,3,53300,61.07337,28.272455
11211,Eevankuja,5,53300,61.073588,28.273131
11212,Eevankuja,5,53300,61.073486,28.273442
11213,Eevankuja,7,53300,61.07359,28.27391
11214,Liisankuja,10,53300,61.073274,28.274045
11215,Liisankuja,10,53300,61.073393,28.273809
11216,Liisankuja,6,53300,61.073178,28.2728
11217,Liisankuja,6,53300,61.073323,28.272694
11218,Liisankuja,2,53300,61.073152,28.271798
11219,Liisankuja,2,53300,61.073294,28.271952
11220,Liisankuja,4,53300,61.073174,28.27228
11221,Liisankuja,4,53300,61.073291,28.272285
11222,Liisankuja,1,53300,61.073018,28.271718
11223,Liisankuja,1,53300,61.072908,28.271955
11224,Liisankuja,3,53300,61.073022,28.272237
11225,Liisankuja,3,53300,61.072939,28.272475
11226,Liisankuja,5,53300,61.072906,28.27303
11227,Liisankuja,5,53300,61.073025,28.272849
11228,Liisankuja,3,53300,61.072981,28.272755
11229,Liisankuja,7,53300,61.07302,28.273405
11230,Liisankuja,9,53300,61.072995,28.274108
11231,Liisankuja,9,53300,61.072918,28.273679
11232,Paavonkatu,8a,53300,61.072674,28.273873
11233,Paavonkatu,6,53300,61.072639,28.272778
11234,Paavonkatu,6,53300,61.072771,28.273098
11235,Paavonkatu,4,53300,61.072751,28.272393
11236,Kalevankatu,91,53300,61.072702,28.271872
11237,Paavonkatu,2,53300,61.072702,28.271872
11238,Paavonkatu,8,53300,61.072616,28.273389
11239,Paavonkatu,8,53300,61.072768,28.27345
11240,Paavonkatu,7,53300,61.072437,28.273289
11241,Paavonkatu,7,53300,61.072205,28.273187
11242,Paavonkatu,9,53300,61.072414,28.273825
11243,Paavonkatu,9,53300,61.072181,28.273742
11244,Liittokatu,12,53300,61.071795,28.273763
11245,Liittokatu,12,53300,61.071966,28.273752
11246,Liittokatu,10,53300,61.071835,28.273339
11247,Liittokatu,10,53300,61.072086,28.273404
11248,Liittokatu,8,53300,61.071912,28.272804
11249,Liittokatu,8,53300,61.072106,28.273127
11250,Liittokatu,6,53300,61.071997,28.272344
11251,Liittokatu,6,53300,61.072159,28.272295
11252,Liittokatu,4,53300,61.072091,28.271922
11253,Liittokatu,4,53300,61.072142,28.272202
11254,Liittokatu,4,53300,61.072233,28.272039
11255,Paavonkatu,1,53300,61.07248,28.271585
11256,Paavonkatu,1,53300,61.072363,28.271636
11257,Paavonkatu,3,53300,61.072467,28.272067
11258,Paavonkatu,3a,53300,61.072518,28.272365
11259,Paavonkatu,3a,53300,61.072267,28.272337
11260,Paavonkatu,5,53300,61.072488,28.272642
11261,Paavonkatu,5,53300,61.072317,28.272728
11262,Paavonkatu,5a,53300,61.072476,28.272938
11263,Paavonkatu,5a,53300,61.072307,28.27282
11264,Hakalinkatu,9,53300,61.074206,28.27614
11265,Hakalinkatu,11,53300,61.074238,28.276531
11266,Hakalinkatu,11,53300,61.074076,28.276561
11267,Hakalinkatu,13,53300,61.07424,28.277253
11268,Eljaksenkuja,9,53300,61.073716,28.276695
11269,Eljaksenkuja,9,53300,61.073631,28.277081
11270,Eljaksenkuja,10,53300,61.073808,28.276458
11271,Eljaksenkuja,10,53300,61.074016,28.276281
11272,Eljaksenkuja,10,53300,61.073988,28.276446
11273,Liisankuja,24,53300,61.073556,28.277485
11274,Liisankuja,24,53300,61.073523,28.27715
11275,Kullervonkatu,38,53300,61.07419,28.277863
11276,Kullervonkatu,38,53300,61.074255,28.277569
11277,Kullervonkatu,36,53300,61.073895,28.277666
11278,Kullervonkatu,34,53300,61.073819,28.277199
11279,Kullervonkatu,34,53300,61.073916,28.277389
11280,Kullervonkatu,32,53300,61.073444,28.277926
11281,Kullervonkatu,32,53300,61.073446,28.277722
11282,Liisankuja,11,53300,61.073062,28.27463
11283,Liisankuja,11,53300,61.072884,28.274419
11284,Liisankuja,11,53300,61.072969,28.27496
11285,Liisankuja,13,53300,61.073002,28.275258
11286,Liisankuja,15,53300,61.07295,28.275997
11287,Liisankuja,15,53300,61.072944,28.275681
11288,Liisankuja,21,53300,61.073171,28.27734
11289,Liisankuja,21,53300,61.073248,28.277788
11290,Kullervonkatu,26,53300,61.07271,28.277655
11291,Kullervonkatu,24,53300,61.072443,28.277459
11292,Paavonkatu,20,53300,61.072493,28.27685
11293,Paavonkatu,18,53300,61.072497,28.276423
11294,Paavonkatu,18,53300,61.072702,28.276636
11295,Paavonkatu,16,53300,61.072465,28.27607
11296,Paavonkatu,16,53300,61.072698,28.276098
11297,Paavonkatu,14,53300,61.072524,28.275498
11298,Paavonkatu,14,53300,61.072729,28.275617
11299,Paavonkatu,14,53300,61.072623,28.275428
11300,Paavonkatu,12,53300,61.072565,28.27498
11301,Paavonkatu,10,53300,61.072635,28.274242
11302,Paavonkatu,10,53300,61.072785,28.274489
11303,Liisankuja,17,53300,61.072946,28.27646
11304,Liisankuja,17,53300,61.072801,28.276621
11305,Liisankuja,19,53300,61.07304,28.276909
11306,Liisankuja,19,53300,61.07287,28.276865
11307,Kullervonkatu,28,53300,61.073014,28.277853
11308,Kullervonkatu,28,53300,61.072972,28.277517
11309,Kullervonkatu,28a,53300,61.072915,28.277849
11310,Kullervonkatu,28a,53300,61.072927,28.277516
11311,Liisankuja,16,53300,61.073197,28.275599
11312,Kierniemenraitti,1,53850,61.055665,28.107088
11313,Kierniemenraitti,8,53850,61.054922,28.103543
11314,Ruotsalaisenraitti,2,53850,61.054492,28.104547
11315,Kierniemenraitti,6,53850,61.055212,28.104386
11316,Ruotsalaisenraitti,4,53850,61.054849,28.104855
11317,Ruotsalaisenraitti,3,53850,61.054902,28.105969
11318,Kierniemenraitti,4,53850,61.055194,28.106609
11319,Kierniemenraitti,2,53850,61.054839,28.10717
11320,Panssarikatu,1,53850,61.054564,28.106772
11321,Ruotsalaisenraitti,1,53850,61.054274,28.105965
11322,Panssarikatu,1,53850,61.054174,28.107184
11323,Panssarikatu,2,53850,61.053484,28.107031
11324,Panssarikatu,2,53850,61.05376,28.106188
11325,Orioninkatu,11,53850,61.054205,28.10337
11326,Orioninkatu,9,53850,61.053695,28.103222
11327,Orioninkatu,15,53850,61.054783,28.101964
11328,Orioninkatu,13,53850,61.054253,28.101945
11329,Orioninkatu,7,53850,61.053629,28.104702
11330,Orioninkatu,5,53850,61.053145,28.104592
11331,Orioninkatu,3,53850,61.053044,28.105978
11332,Orioninkatu,1,53850,61.052595,28.105962
11333,Ravunkatu,12,53850,61.056082,28.100101
11334,Ravunkatu,14,53850,61.055893,28.100113
11335,Ravunkatu,16,53850,61.05574,28.100107
11336,Ravunkatu,18,53850,61.055561,28.100101
11337,Ravunkatu,20,53850,61.05539,28.100114
11338,Ravunkatu,22,53850,61.055193,28.10007
11339,Ravunkatu,22,53850,61.055281,28.100351
11340,Ravunkatu,10,53850,61.056378,28.100111
11341,Ravunkatu,10,53850,61.05643,28.100372
11342,Ravunkatu,8,53850,61.056539,28.100154
11343,Ravunkatu,8,53850,61.056619,28.100323
11344,Ravunkatu,2,53850,61.057114,28.100137
11345,Ravunkatu,2,53850,61.056968,28.100409
11346,Apollonkatu,12,53850,61.056715,28.098456
11347,Apollonkatu,14,53850,61.056693,28.098881
11348,Apollonkatu,16,53850,61.056699,28.099307
11349,Apollonkatu,18,53850,61.056723,28.099623
11350,Apollonkatu,18,53850,61.056733,28.099475
11351,Ravunkatu,1a,53850,61.057038,28.099597
11352,Ravunkatu,1,53850,61.05728,28.099642
11353,Siriuksenkatu,4,53850,61.057036,28.098633
11354,Linnunrata,6a,53850,61.057315,28.098662
11355,Apollonkatu,9,53850,61.056479,28.098744
11356,Apollonkatu,11,53850,61.056466,28.099169
11357,Ravunkatu,5,53850,61.056454,28.099595
11358,Kalankatu,12,53850,61.056021,28.098728
11359,Kalankatu,14,53850,61.056117,28.099046
11360,Kalankatu,16,53850,61.056103,28.099657
11361,Kalankatu,11,53850,61.055781,28.098442
11362,Kalankatu,11,53850,61.055761,28.098645
11363,Kalankatu,13,53850,61.055778,28.098849
11364,Kalankatu,15,53850,61.055801,28.099257
11365,Kalankatu,15,53850,61.055686,28.099068
11366,Kalankatu,17,53850,61.055745,28.099607
11367,Ravunkatu,11,53850,61.055431,28.099578
11368,Ravunkatu,13,53850,61.05538,28.099206
11369,Ravunkatu,15,53850,61.055382,28.098891
11370,Ravunkatu,17,53850,61.055394,28.098502
11371,Ravunkatu,30,53850,61.05517,28.098458
11372,Ravunkatu,28,53850,61.055167,28.098828
11373,Ravunkatu,26,53850,61.055146,28.099179
11374,Ravunkatu,24,53850,61.055135,28.099512
11375,Ravunkatu,48,53850,61.055202,28.094569
11376,Ravunkatu,46,53850,61.055182,28.094809
11377,Ravunkatu,44,53850,61.055196,28.09531
11378,Ravunkatu,42,53850,61.055174,28.095809
11379,Ravunkatu,40,53850,61.05518,28.096143
11380,Ravunkatu,40,53850,61.055172,28.095976
11381,Ravunkatu,38,53850,61.055159,28.096549
11382,Ravunkatu,36,53850,61.055155,28.097031
11383,Ravunkatu,34,53850,61.055152,28.09742
11384,Ravunkatu,32,53850,61.055148,28.097846
11385,Kalankatu,3,53850,61.055767,28.096811
11386,Kalankatu,5,53850,61.055791,28.097257
11387,Kalankatu,7,53850,61.055788,28.097608
11388,Kalankatu,9,53850,61.055785,28.097997
11389,Ravunkatu,19,53850,61.055426,28.097966
11390,Ravunkatu,21,53850,61.055402,28.097558
11391,Ravunkatu,23,53850,61.055396,28.097187
11392,Ravunkatu,25,53850,61.055399,28.096854
11393,Kalankatu,6,53850,61.056028,28.096802
11394,Kalankatu,8,53850,61.056042,28.097302
11395,Kalankatu,10,53850,61.056038,28.097784
11396,Apollonkatu,3,53850,61.056494,28.09691
11397,Apollonkatu,5,53850,61.056499,28.097337
11398,Apollonkatu,7,53850,61.056496,28.097763
11399,Apollonkatu,4,53850,61.056764,28.096846
11400,Apollonkatu,4,53850,61.057025,28.096688
11401,Apollonkatu,6,53850,61.05676,28.097272
11402,Apollonkatu,6,53850,61.056759,28.097383
11403,Apollonkatu,8,53850,61.056722,28.097585
11404,Apollonkatu,10,53850,61.056791,28.097958
11405,Linnunrata,8,53850,61.057302,28.097957
11406,Linnunrata,8,53850,61.057104,28.098043
11407,Linnunrata,8a,53850,61.057306,28.097513
11408,Linnunrata,8a,53850,61.057082,28.097394
11409,Linnunrata,8b,53850,61.057301,28.097012
11410,Linnunrata,8c,53850,61.057304,28.096605
11411,Linnunrata,8c,53850,61.057116,28.096598
11412,Ravunkatu,35,53850,61.055409,28.094483
11413,Ravunkatu,33,53850,61.055423,28.094928
11414,Ravunkatu,31,53850,61.05541,28.095447
11415,Ravunkatu,31,53850,61.055448,28.09517
11416,Ravunkatu,29,53850,61.055407,28.095873
11417,Ravunkatu,27,53850,61.055413,28.096169
11418,Jupiterinkatu,5,53850,61.0558,28.095053
11419,Jupiterinkatu,5,53850,61.056033,28.095061
11420,Jupiterinkatu,5,53850,61.055683,28.095049
11421,Jupiterinkatu,5,53850,61.055757,28.094699
11422,Jupiterinkatu,5,53850,61.05576,28.094421
11423,Jupiterinkatu,5,53850,61.055916,28.095057
11424,Jupiterinkatu,5,53850,61.056155,28.094454
11425,Jupiterinkatu,5,53850,61.056168,28.095065
11426,Jupiterinkatu,5,53850,61.056152,28.094731
11427,Jupiterinkatu,5,53850,61.056044,28.09482
11428,Tähtiraitti,4,53850,61.056134,28.095842
11429,Kalankatu,4,53850,61.055678,28.095697
11430,Kalankatu,4,53850,61.05584,28.095647
11431,Linnunrata,10,53850,61.05665,28.094285
11432,Linnunrata,10,53850,61.056404,28.094666
11433,Linnunrata,10,53850,61.056634,28.095174
11434,Linnunrata,10,53850,61.056907,28.09472
11435,Linnunrata,10,53850,61.057079,28.09556
11436,Linnunrata,10,53850,61.056842,28.096015
11437,Linnunrata,10,53850,61.056387,28.095666
11438,Linnunrata,10,53850,61.056481,28.096225
11439,Kaksostenkatu,11,53850,61.059054,28.096703
11440,Kaksostenkatu,11,53850,61.058958,28.096366
11441,Kaksostenkatu,9,53850,61.058846,28.096881
11442,Kaksostenkatu,9,53850,61.058795,28.096545
11443,Kaksostenkatu,7,53850,61.058647,28.097077
11444,Kaksostenkatu,7,53850,61.058515,28.096795
11445,Kaksostenkatu,5,53850,61.058439,28.097237
11446,Kaksostenkatu,5,53850,61.058406,28.096902
11447,Kaksostenkatu,3,53850,61.058249,28.097434
11448,Kaksostenkatu,3,53850,61.058135,28.097134
11449,Kaksostenkatu,1,53850,61.058041,28.097649
11450,Kaksostenkatu,1,53850,61.058008,28.097259
11451,Kaksostenkatu,14,53850,61.058687,28.095541
11452,Kaksostenkatu,14,53850,61.058563,28.095259
11453,Kaksostenkatu,16,53850,61.058479,28.095701
11454,Kaksostenkatu,16,53850,61.058428,28.095347
11455,Kaksostenkatu,18,53850,61.058325,28.095881
11456,Kaksostenkatu,18,53850,61.058265,28.095508
11457,Kaksostenkatu,20,53850,61.058126,28.096022
11458,Kaksostenkatu,20,53850,61.058084,28.095706
11459,Kaksostenkatu,22,53850,61.057945,28.096201
11460,Kaksostenkatu,22,53850,61.057903,28.095885
11461,Kaksostenkatu,24,53850,61.057755,28.09638
11462,Kaksostenkatu,24,53850,61.057731,28.096008
11463,Kaksostenkatu,2,53850,61.057859,28.096791
11464,Kaksostenkatu,4,53850,61.058049,28.096649
11465,Kaksostenkatu,6,53850,61.05823,28.096489
11466,Kaksostenkatu,8,53850,61.058393,28.096309
11467,Kaksostenkatu,8,53850,61.058287,28.096157
11468,Kaksostenkatu,10,53850,61.058592,28.096168
11469,Kaksostenkatu,12,53850,61.05879,28.096045
11470,Kaksostenkatu,13,53850,61.058604,28.094612
11471,Kaksostenkatu,15,53850,61.058405,28.094809
11472,Kaksostenkatu,17,53850,61.058206,28.095006
11473,Kaksostenkatu,19,53850,61.057972,28.095146
11474,Eljaksenkuja,3,53300,61.073402,28.275755
11475,Eljaksenkuja,3,53300,61.073301,28.275918
11476,Eljaksenkuja,5,53300,61.073487,28.276204
11477,Liisankuja,20,53300,61.073231,28.276712
11478,Liisankuja,20,53300,61.073304,28.276586
11479,Liisankuja,18,53300,61.07312,28.276078
11480,Liisankuja,18,53300,61.073246,28.276027
11481,Liisankuja,18a,53300,61.073189,28.276414
11482,Liisankuja,18a,53300,61.073325,28.276308
11483,Liisankuja,22,53300,61.073282,28.277011
11484,Liisankuja,22,53300,61.073388,28.277238
11485,Liittokatu,3,53300,61.07194,28.271749
11486,Liittokatu,7,53300,61.071751,28.272705
11487,Liittokatu,7,53300,61.071634,28.272775
11488,Liittokatu,9,53300,61.071675,28.273165
11489,Liittokatu,9,53300,61.071559,28.273068
11490,Liittokatu,11,53300,61.0716,28.273552
11491,Liittokatu,11,53300,61.071511,28.273418
11492,Kulmakatu,12,53300,61.071305,28.273355
11493,Kulmakatu,12,53300,61.071467,28.273361
11494,Kulmakatu,10,53300,61.071417,28.27297
11495,Kulmakatu,10,53300,61.071505,28.273085
11496,Kulmakatu,8,53300,61.071493,28.272528
11497,Kulmakatu,8,53300,61.07158,28.272735
11498,Kulmakatu,6,53300,61.071568,28.272142
11499,Kulmakatu,6,53300,61.071684,28.272239
11500,Kulmakatu,4,53300,61.071644,28.2717
11501,Kulmakatu,4,53300,61.071741,28.271908
11502,Kulmakatu,3,53300,61.071425,28.272043
11503,Kulmakatu,3,53300,61.0713,28.271983
11504,Kulmakatu,5,53300,61.07136,28.272337
11505,Kulmakatu,5,53300,61.071216,28.272369
11506,Kulmakatu,7,53300,61.071266,28.272741
11507,Kulmakatu,7,53300,61.07114,28.272829
11508,Kulmakatu,9,53300,61.071134,28.273459
11509,Kulmakatu,9,53300,61.071073,28.273215
11510,Puistonsivu,8,53300,61.070914,28.272987
11511,Puistonsivu,6,53300,61.070882,28.272578
11512,Puistonsivu,6,53300,61.071051,28.272696
11513,Puistonsivu,4,53300,61.070984,28.272137
11514,Puistonsivu,4,53300,61.071066,28.272011
11515,Puistonsivu,2,53300,61.07107,28.271659
11516,Puistonsivu,2,53300,61.07123,28.271776
11517,Kullervonkatu,53,53300,61.071553,28.277534
11518,Kullervonkatu,53,53300,61.071716,28.277356
11519,Kullervonkatu,55,53300,61.072118,28.277631
11520,Kullervonkatu,55,53300,61.071886,28.277455
11521,Kullervonkatu,55,53300,61.071964,28.277718
11522,Topinkatu,24,53300,61.072038,28.278481
11523,Topinkatu,22,53300,61.071798,28.278193
11524,Topinkatu,22,53300,61.071751,28.278469
11525,Topinkatu,20,53300,61.071536,28.278349
11526,Topinkatu,18,53300,61.071361,28.27786
11527,Topinkatu,18,53300,61.071252,28.278041
11528,Topinkatu,18,53300,61.071395,28.278103
11529,Topinkatu,16,53300,61.071038,28.277847
11530,Topinkatu,16,53300,61.071146,28.27787
11531,Jussinkatu,4,53300,61.071311,28.277506
11532,Jussinkatu,4,53300,61.07122,28.277614
11533,Jussinkatu,4,53300,61.071159,28.277389
11534,Kullervonkatu,51,53300,61.071459,28.277012
11535,Kullervonkatu,45,53300,61.07085,28.275894
11536,Kullervonkatu,45,53300,61.070785,28.276188
11537,Kullervonkatu,45,53300,61.070778,28.275984
11538,Kullervonkatu,47,53300,61.070962,28.276399
11539,Kullervonkatu,47,53300,61.070802,28.276262
11540,Jussinkatu,1,53300,61.071021,28.276846
11541,Topinkatu,12,53300,61.070604,28.277237
11542,Topinkatu,12,53300,61.070706,28.276907
11543,Topinkatu,10,53300,61.070472,28.276935
11544,Topinkatu,8,53300,61.070315,28.276502
11545,Topinkatu,6,53300,61.069934,28.275913
11546,Topinkatu,6,53300,61.070042,28.275917
11547,Topinkatu,4,53300,61.069829,28.275612
11548,Kulmakatu,22,53300,61.070106,28.274863
11549,Kulmakatu,20,53300,61.070304,28.27476
11550,Kulmakatu,18,53300,61.07055,28.274381
11551,Kulmakatu,18,53300,61.070432,28.274561
11552,Kullervonkatu,39,53300,61.070619,28.27468
11553,Kullervonkatu,39,53300,61.070484,28.274767
11554,Laurinkuja,7,53300,61.070145,28.275458
11555,Laurinkuja,7,53300,61.070011,28.275434
11556,Laurinkuja,10,53300,61.070249,28.275814
11557,Laurinkuja,8,53300,61.070454,28.276063
11558,Laurinkuja,8,53300,61.070344,28.276244
11559,Laurinkuja,6,53300,61.070535,28.275974
11560,Laurinkuja,6,53300,61.070502,28.275657
11561,Laurinkuja,4,53300,61.070433,28.27534
11562,Laurinkuja,4,53300,61.070485,28.275583
11563,Topinkatu,2,53300,61.069716,28.275274
11564,Topinkatu,2,53300,61.069862,28.27502
11565,Kullervonkatu,41-43,53300,61.070722,28.275258
11566,Kullervonkatu,41-43,53300,61.070604,28.275365
11567,Jussinkatu,5,53300,61.070852,28.277636
11568,Topinkatu,14b,53300,61.070852,28.277636
11569,Topinkatu,14,53300,61.070809,28.277356
11570,Topinkatu,14,53300,61.070935,28.277398
11571,Sakarinkuja,2,53300,61.069956,28.271688
11572,Pentinkuja,2,53300,61.070299,28.27337
11573,Pentinkuja,2,53300,61.070037,28.273582
11574,Kulmakatu,13,53300,61.070419,28.274042
11575,Kulmakatu,15,53300,61.070075,28.274324
11576,Kulmakatu,15,53300,61.070025,28.273859
11577,Kulmakatu,17,53300,61.069858,28.27452
11578,Kulmakatu,17,53300,61.069816,28.274129
11579,Kulmakatu,21,53300,61.069632,28.274659
11580,Kulmakatu,21,53300,61.069518,28.274339
11581,Kulmakatu,19,53300,61.069585,28.273934
11582,Kulmakatu,19,53300,61.069774,28.273905
11583,Pentinkuja,4,53300,61.069635,28.273399
11584,Pentinkuja,4,53300,61.069912,28.273502
11585,Pentinkuja,3,53300,61.069665,28.273011
11586,Pentinkuja,3,53300,61.069889,28.273131
11587,Heikinkuja,4,53300,61.069731,28.27268
11588,Heikinkuja,3,53300,61.069718,28.272216
11589,Heikinkuja,3,53300,61.069861,28.272296
11590,Sakarinkuja,4,53300,61.069758,28.271736
11591,Sakarinkuja,4,53300,61.069845,28.272017
11592,Heikinkuja,1,53300,61.070077,28.272175
11593,Heikinkuja,1,53300,61.069932,28.272299
11594,Kullervonkatu,31,53300,61.07024,28.273052
11595,Pentinkuja,1,53300,61.07024,28.273052
11596,Pentinkuja,1,53300,61.069996,28.273135
11597,Kullervonkatu,57,53300,61.072314,28.277806
11598,Topinkatu,28,53300,61.07258,28.27815
11599,Topinkatu,26,53300,61.072344,28.278382
11600,Kalevankatu,71,53300,61.070325,28.270684
11601,Kalevankatu,73,53300,61.070522,28.270747
11602,Kalevankatu,73,53300,61.070554,28.271082
11603,Kalevankatu,75,53300,61.070745,28.270812
11604,Kalevankatu,75,53300,61.070743,28.271127
11605,Kalevankatu,75,53300,61.070618,28.271047
11606,Kalevankatu,77,53300,61.071023,28.270934
11607,Kalevankatu,77,53300,61.070957,28.271283
11608,Kalevankatu,79,53300,61.071282,28.271055
11609,Kalevankatu,79,53300,61.071261,28.27137
11610,Kalevankatu,81,53300,61.071586,28.271179
11611,Kalevankatu,81,53300,61.07152,28.27151
11612,Liittokatu,13,53300,61.071469,28.274028
11613,Liittokatu,13,53300,61.071595,28.273996
11614,Liittokatu,17,53300,61.071457,28.275381
11615,Kaksostenkatu,21,53850,61.0578,28.095288
11616,Kaksostenkatu,23,53850,61.057601,28.095485
11617,Kaksostenkatu,23,53850,61.057662,28.095673
11618,Jupiterinkatu,11,53850,61.057383,28.093551
11619,Jupiterinkatu,11,53850,61.057553,28.093631
11620,Oinaankatu,1,53850,61.056796,28.090623
11621,Vesimiehenkatu,8,53850,61.057144,28.091987
11622,Saturnuksenkatu,8,53850,61.056722,28.091991
11623,Saturnuksenkatu,6,53850,61.056644,28.091673
11624,Saturnuksenkatu,4,53850,61.056584,28.091356
